US,city_id,type,category,cause,deaths,pop,prop0,prop15,prop40,prop65
1,520,Large Groups,Injuries,Non-violent injuries,441,801168,0.184,0.324,0.329,0.164
1,520,Large Groups,Injuries,Suicides,119,801168,0.184,0.324,0.329,0.164
1,520,Large Groups,NCDs,NCDs,5509,801168,0.184,0.324,0.329,0.164
1,520,Small Groups,Cancer,Bladder cancer,48,801168,0.184,0.324,0.329,0.164
1,520,Small Groups,Cancer,Brain and nervous system cancers,43,801168,0.184,0.324,0.329,0.164
1,520,Small Groups,Cancer,Breast cancer,132,801168,0.184,0.324,0.329,0.164
1,520,Small Groups,Cancer,Cervix uteri cancer,10,801168,0.184,0.324,0.329,0.164
1,520,Small Groups,Cancer,Colon and rectum cancers,148,801168,0.184,0.324,0.329,0.164
1,520,Small Groups,Cancer,Corpus uteri cancer,25,801168,0.184,0.324,0.329,0.164
1,520,Small Groups,Cancer,Gallbladder and biliary tract cancer,Suppressed,801168,0.184,0.324,0.329,0.164
1,520,Small Groups,Cancer,Kidney and ureter cancer,43,801168,0.184,0.324,0.329,0.164
1,520,Small Groups,Cancer,Larynx cancer,14,801168,0.184,0.324,0.329,0.164
1,520,Small Groups,Cancer,Leukaemia,78,801168,0.184,0.324,0.329,0.164
1,520,Small Groups,Cancer,Liver cancer,67,801168,0.184,0.324,0.329,0.164
1,520,Small Groups,Cancer,"Lymphomas, multiple myeloma",102,801168,0.184,0.324,0.329,0.164
1,520,Small Groups,Cancer,Melanoma and other skin cancers,36,801168,0.184,0.324,0.329,0.164
1,520,Small Groups,Cancer,Mouth and oropharynx cancers,21,801168,0.184,0.324,0.329,0.164
1,520,Small Groups,Cancer,Oesophagus cancer,49,801168,0.184,0.324,0.329,0.164
1,520,Small Groups,Cancer,Other Cancer,234,801168,0.184,0.324,0.329,0.164
1,520,Small Groups,Cancer,Ovary cancer,47,801168,0.184,0.324,0.329,0.164
1,520,Small Groups,Cancer,Pancreas cancer,119,801168,0.184,0.324,0.329,0.164
1,520,Small Groups,Cancer,Prostate cancer,81,801168,0.184,0.324,0.329,0.164
1,520,Small Groups,Cancer,Stomach cancer,28,801168,0.184,0.324,0.329,0.164
1,520,Small Groups,Cancer,"Trachea, bronchus, lung cancers",512,801168,0.184,0.324,0.329,0.164
1,520,Small Groups,CMNN,Infectious Diseases,234,801168,0.184,0.324,0.329,0.164
1,520,Small Groups,CMNN,Maternal Conditions,Suppressed,801168,0.184,0.324,0.329,0.164
1,520,Small Groups,CMNN,Nutritional Conditions,34,801168,0.184,0.324,0.329,0.164
1,520,Small Groups,CMNN,Perinatal Conditions,34,801168,0.184,0.324,0.329,0.164
1,520,Small Groups,CMNN,Respiratory Infections,148,801168,0.184,0.324,0.329,0.164
1,520,Small Groups,CMNN,STDs and HIV/AIDS,11,801168,0.184,0.324,0.329,0.164
1,520,Small Groups,CMNN,Tuberculosis,Suppressed,801168,0.184,0.324,0.329,0.164
1,520,Small Groups,Injuries,Other unintentional injuries,359,801168,0.184,0.324,0.329,0.164
1,520,Small Groups,Injuries,Road traffic accidents,82,801168,0.184,0.324,0.329,0.164
1,520,Small Groups,Injuries,Suicide,119,801168,0.184,0.324,0.329,0.164
1,520,Small Groups,Injuries,Violence,56,801168,0.184,0.324,0.329,0.164
1,520,Small Groups,NCDs,Cardiovascular diseases,2509,801168,0.184,0.324,0.329,0.164
1,520,Small Groups,NCDs,Cirrhosis of the liver,101,801168,0.184,0.324,0.329,0.164
1,520,Small Groups,NCDs,Congenital anomalies,27,801168,0.184,0.324,0.329,0.164
1,520,Small Groups,NCDs,Diabetes mellitus and other endocrine disorders,448,801168,0.184,0.324,0.329,0.164
1,520,Small Groups,NCDs,Digestive Diseases,216,801168,0.184,0.324,0.329,0.164
1,520,Small Groups,NCDs,Genitourinary diseases,175,801168,0.184,0.324,0.329,0.164
1,520,Small Groups,NCDs,Neuropsychiatric disorders,1323,801168,0.184,0.324,0.329,0.164
1,520,Small Groups,NCDs,Other NCD,50,801168,0.184,0.324,0.329,0.164
1,520,Small Groups,NCDs,Respiratory diseases,661,801168,0.184,0.324,0.329,0.164
0,521,All-Cause Mortality,All-Cause Mortality,All-Cause Mortality,8519,1897848,0.242,0.405,0.283,0.07
0,521,Large Groups,Cancer,Cancer,1639,1897848,0.242,0.405,0.283,0.07
0,521,Large Groups,CMNN,CMNN,1146,1897848,0.242,0.405,0.283,0.07
0,521,Large Groups,Injuries,Homicides,431,1897848,0.242,0.405,0.283,0.07
0,521,Large Groups,Injuries,Non-violent injuries,381,1897848,0.242,0.405,0.283,0.07
0,521,Large Groups,Injuries,Suicides,43,1897848,0.242,0.405,0.283,0.07
0,521,Large Groups,NCDs,NCDs,4879,1897848,0.242,0.405,0.283,0.07
0,521,Small Groups,Cancer,Bladder cancer,19,1897848,0.242,0.405,0.283,0.07
0,521,Small Groups,Cancer,Brain and nervous system cancers,39,1897848,0.242,0.405,0.283,0.07
0,521,Small Groups,Cancer,Breast cancer,130,1897848,0.242,0.405,0.283,0.07
0,521,Small Groups,Cancer,Cervix uteri cancer,71,1897848,0.242,0.405,0.283,0.07
0,521,Small Groups,Cancer,Colon and rectum cancers,161,1897848,0.242,0.405,0.283,0.07
0,521,Small Groups,Cancer,Corpus uteri cancer,30,1897848,0.242,0.405,0.283,0.07
0,521,Small Groups,Cancer,Gallbladder and biliary tract cancer,18,1897848,0.242,0.405,0.283,0.07
0,521,Small Groups,Cancer,Kidney and ureter cancer,38,1897848,0.242,0.405,0.283,0.07
0,521,Small Groups,Cancer,Larynx cancer,16,1897848,0.242,0.405,0.283,0.07
0,521,Small Groups,Cancer,Leukaemia,69,1897848,0.242,0.405,0.283,0.07
0,521,Small Groups,Cancer,Liver cancer,68,1897848,0.242,0.405,0.283,0.07
0,521,Small Groups,Cancer,"Lymphomas, multiple myeloma",87,1897848,0.242,0.405,0.283,0.07
0,521,Small Groups,Cancer,Melanoma and other skin cancers,15,1897848,0.242,0.405,0.283,0.07
0,521,Small Groups,Cancer,Mouth and oropharynx cancers,29,1897848,0.242,0.405,0.283,0.07
0,521,Small Groups,Cancer,Oesophagus cancer,20,1897848,0.242,0.405,0.283,0.07
0,521,Small Groups,Cancer,Other Cancer,276,1897848,0.242,0.405,0.283,0.07
0,521,Small Groups,Cancer,Ovary cancer,32,1897848,0.242,0.405,0.283,0.07
0,521,Small Groups,Cancer,Pancreas cancer,71,1897848,0.242,0.405,0.283,0.07
0,521,Small Groups,Cancer,Prostate cancer,157,1897848,0.242,0.405,0.283,0.07
0,521,Small Groups,Cancer,Stomach cancer,136,1897848,0.242,0.405,0.283,0.07
0,521,Small Groups,Cancer,"Trachea, bronchus, lung cancers",157,1897848,0.242,0.405,0.283,0.07
0,521,Small Groups,CMNN,Infectious Diseases,162,1897848,0.242,0.405,0.283,0.07
0,521,Small Groups,CMNN,Maternal Conditions,12,1897848,0.242,0.405,0.283,0.07
0,521,Small Groups,CMNN,Nutritional Conditions,75,1897848,0.242,0.405,0.283,0.07
0,521,Small Groups,CMNN,Perinatal Conditions,202,1897848,0.242,0.405,0.283,0.07
0,521,Small Groups,CMNN,Respiratory Infections,307,1897848,0.242,0.405,0.283,0.07
0,521,Small Groups,CMNN,STDs and HIV/AIDS,315,1897848,0.242,0.405,0.283,0.07
0,521,Small Groups,CMNN,Tuberculosis,73,1897848,0.242,0.405,0.283,0.07
0,521,Small Groups,Injuries,Other unintentional injuries,159,1897848,0.242,0.405,0.283,0.07
0,521,Small Groups,Injuries,Road traffic accidents,222,1897848,0.242,0.405,0.283,0.07
0,521,Small Groups,Injuries,Suicide,43,1897848,0.242,0.405,0.283,0.07
0,521,Small Groups,Injuries,Violence,431,1897848,0.242,0.405,0.283,0.07
0,521,Small Groups,NCDs,Cardiovascular diseases,2538,1897848,0.242,0.405,0.283,0.07
0,521,Small Groups,NCDs,Cirrhosis of the liver,118,1897848,0.242,0.405,0.283,0.07
0,521,Small Groups,NCDs,Congenital anomalies,158,1897848,0.242,0.405,0.283,0.07
0,521,Small Groups,NCDs,Diabetes mellitus and other endocrine disorders,752,1897848,0.242,0.405,0.283,0.07
0,521,Small Groups,NCDs,Digestive Diseases,234,1897848,0.242,0.405,0.283,0.07
0,521,Small Groups,NCDs,Genitourinary diseases,272,1897848,0.242,0.405,0.283,0.07
0,521,Small Groups,NCDs,Neuropsychiatric disorders,320,1897848,0.242,0.405,0.283,0.07
0,521,Small Groups,NCDs,Other NCD,94,1897848,0.242,0.405,0.283,0.07
0,521,Small Groups,NCDs,Respiratory diseases,393,1897848,0.242,0.405,0.283,0.07
0,522,All-Cause Mortality,All-Cause Mortality,All-Cause Mortality,857,115348,0.22,0.412,0.28,0.088
0,522,Large Groups,Cancer,Cancer,150,115348,0.22,0.412,0.28,0.088
0,522,Large Groups,CMNN,CMNN,161,115348,0.22,0.412,0.28,0.088
0,522,Large Groups,Injuries,Homicides,12,115348,0.22,0.412,0.28,0.088
0,522,Large Groups,Injuries,Non-violent injuries,46,115348,0.22,0.412,0.28,0.088
0,522,Large Groups,Injuries,Suicides,11,115348,0.22,0.412,0.28,0.088
0,522,Large Groups,NCDs,NCDs,476,115348,0.22,0.412,0.28,0.088
0,522,Small Groups,Cancer,Bladder cancer,Suppressed,115348,0.22,0.412,0.28,0.088
0,522,Small Groups,Cancer,Brain and nervous system cancers,Suppressed,115348,0.22,0.412,0.28,0.088
0,522,Small Groups,Cancer,Breast cancer,11,115348,0.22,0.412,0.28,0.088
0,522,Small Groups,Cancer,Cervix uteri cancer,Suppressed,115348,0.22,0.412,0.28,0.088
0,522,Small Groups,Cancer,Colon and rectum cancers,12,115348,0.22,0.412,0.28,0.088
0,522,Small Groups,Cancer,Corpus uteri cancer,Suppressed,115348,0.22,0.412,0.28,0.088
0,522,Small Groups,Cancer,Gallbladder and biliary tract cancer,Suppressed,115348,0.22,0.412,0.28,0.088
0,522,Small Groups,Cancer,Kidney and ureter cancer,Suppressed,115348,0.22,0.412,0.28,0.088
0,522,Small Groups,Cancer,Larynx cancer,Suppressed,115348,0.22,0.412,0.28,0.088
0,522,Small Groups,Cancer,Leukaemia,Suppressed,115348,0.22,0.412,0.28,0.088
0,522,Small Groups,Cancer,Liver cancer,Suppressed,115348,0.22,0.412,0.28,0.088
0,522,Small Groups,Cancer,"Lymphomas, multiple myeloma",Suppressed,115348,0.22,0.412,0.28,0.088
0,522,Small Groups,Cancer,Melanoma and other skin cancers,Suppressed,115348,0.22,0.412,0.28,0.088
0,522,Small Groups,Cancer,Mouth and oropharynx cancers,Suppressed,115348,0.22,0.412,0.28,0.088
0,522,Small Groups,Cancer,Oesophagus cancer,Suppressed,115348,0.22,0.412,0.28,0.088
0,522,Small Groups,Cancer,Other Cancer,28,115348,0.22,0.412,0.28,0.088
0,522,Small Groups,Cancer,Ovary cancer,Suppressed,115348,0.22,0.412,0.28,0.088
0,522,Small Groups,Cancer,Pancreas cancer,Suppressed,115348,0.22,0.412,0.28,0.088
0,522,Small Groups,Cancer,Prostate cancer,12,115348,0.22,0.412,0.28,0.088
0,522,Small Groups,Cancer,Stomach cancer,Suppressed,115348,0.22,0.412,0.28,0.088
0,522,Small Groups,Cancer,"Trachea, bronchus, lung cancers",21,115348,0.22,0.412,0.28,0.088
0,522,Small Groups,CMNN,Infectious Diseases,26,115348,0.22,0.412,0.28,0.088
0,522,Small Groups,CMNN,Maternal Conditions,Suppressed,115348,0.22,0.412,0.28,0.088
0,522,Small Groups,CMNN,Nutritional Conditions,Suppressed,115348,0.22,0.412,0.28,0.088
0,522,Small Groups,CMNN,Perinatal Conditions,13,115348,0.22,0.412,0.28,0.088
0,522,Small Groups,CMNN,Respiratory Infections,100,115348,0.22,0.412,0.28,0.088
0,522,Small Groups,CMNN,STDs and HIV/AIDS,16,115348,0.22,0.412,0.28,0.088
0,522,Small Groups,CMNN,Tuberculosis,Suppressed,115348,0.22,0.412,0.28,0.088
0,522,Small Groups,Injuries,Other unintentional injuries,21,115348,0.22,0.412,0.28,0.088
0,522,Small Groups,Injuries,Road traffic accidents,25,115348,0.22,0.412,0.28,0.088
0,522,Small Groups,Injuries,Suicide,11,115348,0.22,0.412,0.28,0.088
0,522,Small Groups,Injuries,Violence,12,115348,0.22,0.412,0.28,0.088
0,522,Small Groups,NCDs,Cardiovascular diseases,254,115348,0.22,0.412,0.28,0.088
0,522,Small Groups,NCDs,Cirrhosis of the liver,12,115348,0.22,0.412,0.28,0.088
0,522,Small Groups,NCDs,Congenital anomalies,Suppressed,115348,0.22,0.412,0.28,0.088
0,522,Small Groups,NCDs,Diabetes mellitus and other endocrine disorders,52,115348,0.22,0.412,0.28,0.088
0,522,Small Groups,NCDs,Digestive Diseases,25,115348,0.22,0.412,0.28,0.088
0,522,Small Groups,NCDs,Genitourinary diseases,26,115348,0.22,0.412,0.28,0.088
0,522,Small Groups,NCDs,Neuropsychiatric disorders,36,115348,0.22,0.412,0.28,0.088
0,522,Small Groups,NCDs,Other NCD,Suppressed,115348,0.22,0.412,0.28,0.088
0,522,Small Groups,NCDs,Respiratory diseases,59,115348,0.22,0.412,0.28,0.088
0,523,All-Cause Mortality,All-Cause Mortality,All-Cause Mortality,669,123599,0.243,0.44,0.261,0.056
0,523,Large Groups,Cancer,Cancer,87,123599,0.243,0.44,0.261,0.056
0,523,Large Groups,CMNN,CMNN,89,123599,0.243,0.44,0.261,0.056
0,523,Large Groups,Injuries,Homicides,29,123599,0.243,0.44,0.261,0.056
0,523,Large Groups,Injuries,Non-violent injuries,66,123599,0.243,0.44,0.261,0.056
0,523,Large Groups,Injuries,Suicides,Suppressed,123599,0.243,0.44,0.261,0.056
0,523,Large Groups,NCDs,NCDs,394,123599,0.243,0.44,0.261,0.056
0,523,Small Groups,Cancer,Bladder cancer,Suppressed,123599,0.243,0.44,0.261,0.056
0,523,Small Groups,Cancer,Brain and nervous system cancers,Suppressed,123599,0.243,0.44,0.261,0.056
0,523,Small Groups,Cancer,Breast cancer,Suppressed,123599,0.243,0.44,0.261,0.056
0,523,Small Groups,Cancer,Cervix uteri cancer,Suppressed,123599,0.243,0.44,0.261,0.056
0,523,Small Groups,Cancer,Colon and rectum cancers,Suppressed,123599,0.243,0.44,0.261,0.056
0,523,Small Groups,Cancer,Corpus uteri cancer,Suppressed,123599,0.243,0.44,0.261,0.056
0,523,Small Groups,Cancer,Gallbladder and biliary tract cancer,Suppressed,123599,0.243,0.44,0.261,0.056
0,523,Small Groups,Cancer,Kidney and ureter cancer,Suppressed,123599,0.243,0.44,0.261,0.056
0,523,Small Groups,Cancer,Larynx cancer,Suppressed,123599,0.243,0.44,0.261,0.056
0,523,Small Groups,Cancer,Leukaemia,Suppressed,123599,0.243,0.44,0.261,0.056
0,523,Small Groups,Cancer,Liver cancer,Suppressed,123599,0.243,0.44,0.261,0.056
0,523,Small Groups,Cancer,"Lymphomas, multiple myeloma",Suppressed,123599,0.243,0.44,0.261,0.056
0,523,Small Groups,Cancer,Melanoma and other skin cancers,Suppressed,123599,0.243,0.44,0.261,0.056
0,523,Small Groups,Cancer,Mouth and oropharynx cancers,Suppressed,123599,0.243,0.44,0.261,0.056
0,523,Small Groups,Cancer,Oesophagus cancer,Suppressed,123599,0.243,0.44,0.261,0.056
0,523,Small Groups,Cancer,Other Cancer,28,123599,0.243,0.44,0.261,0.056
0,523,Small Groups,Cancer,Ovary cancer,Suppressed,123599,0.243,0.44,0.261,0.056
0,523,Small Groups,Cancer,Pancreas cancer,Suppressed,123599,0.243,0.44,0.261,0.056
0,523,Small Groups,Cancer,Prostate cancer,Suppressed,123599,0.243,0.44,0.261,0.056
0,523,Small Groups,Cancer,Stomach cancer,Suppressed,123599,0.243,0.44,0.261,0.056
0,523,Small Groups,Cancer,"Trachea, bronchus, lung cancers",Suppressed,123599,0.243,0.44,0.261,0.056
0,523,Small Groups,CMNN,Infectious Diseases,25,123599,0.243,0.44,0.261,0.056
0,523,Small Groups,CMNN,Maternal Conditions,Suppressed,123599,0.243,0.44,0.261,0.056
0,523,Small Groups,CMNN,Nutritional Conditions,Suppressed,123599,0.243,0.44,0.261,0.056
0,523,Small Groups,CMNN,Perinatal Conditions,14,123599,0.243,0.44,0.261,0.056
0,523,Small Groups,CMNN,Respiratory Infections,33,123599,0.243,0.44,0.261,0.056
0,523,Small Groups,CMNN,STDs and HIV/AIDS,Suppressed,123599,0.243,0.44,0.261,0.056
0,523,Small Groups,CMNN,Tuberculosis,Suppressed,123599,0.243,0.44,0.261,0.056
0,523,Small Groups,Injuries,Other unintentional injuries,23,123599,0.243,0.44,0.261,0.056
0,523,Small Groups,Injuries,Road traffic accidents,43,123599,0.243,0.44,0.261,0.056
0,523,Small Groups,Injuries,Suicide,Suppressed,123599,0.243,0.44,0.261,0.056
0,523,Small Groups,Injuries,Violence,29,123599,0.243,0.44,0.261,0.056
0,523,Small Groups,NCDs,Cardiovascular diseases,222,123599,0.243,0.44,0.261,0.056
0,523,Small Groups,NCDs,Cirrhosis of the liver,10,123599,0.243,0.44,0.261,0.056
0,523,Small Groups,NCDs,Congenital anomalies,Suppressed,123599,0.243,0.44,0.261,0.056
0,523,Small Groups,NCDs,Diabetes mellitus and other endocrine disorders,40,123599,0.243,0.44,0.261,0.056
0,523,Small Groups,NCDs,Digestive Diseases,30,123599,0.243,0.44,0.261,0.056
0,523,Small Groups,NCDs,Genitourinary diseases,25,123599,0.243,0.44,0.261,0.056
0,523,Small Groups,NCDs,Neuropsychiatric disorders,15,123599,0.243,0.44,0.261,0.056
0,523,Small Groups,NCDs,Other NCD,Suppressed,123599,0.243,0.44,0.261,0.056
0,523,Small Groups,NCDs,Respiratory diseases,41,123599,0.243,0.44,0.261,0.056
1,524,All-Cause Mortality,All-Cause Mortality,All-Cause Mortality,8187,861284,0.19,0.33,0.328,0.152
1,524,Large Groups,Cancer,Cancer,1752,861284,0.19,0.33,0.328,0.152
1,524,Large Groups,CMNN,CMNN,434,861284,0.19,0.33,0.328,0.152
1,524,Large Groups,Injuries,Homicides,64,861284,0.19,0.33,0.328,0.152
1,524,Large Groups,Injuries,Non-violent injuries,471,861284,0.19,0.33,0.328,0.152
1,524,Large Groups,Injuries,Suicides,155,861284,0.19,0.33,0.328,0.152
1,524,Large Groups,NCDs,NCDs,5311,861284,0.19,0.33,0.328,0.152
1,524,Small Groups,Cancer,Bladder cancer,44,861284,0.19,0.33,0.328,0.152
1,524,Small Groups,Cancer,Brain and nervous system cancers,49,861284,0.19,0.33,0.328,0.152
1,524,Small Groups,Cancer,Breast cancer,115,861284,0.19,0.33,0.328,0.152
1,524,Small Groups,Cancer,Cervix uteri cancer,Suppressed,861284,0.19,0.33,0.328,0.152
1,524,Small Groups,Cancer,Colon and rectum cancers,149,861284,0.19,0.33,0.328,0.152
1,524,Small Groups,Cancer,Corpus uteri cancer,24,861284,0.19,0.33,0.328,0.152
1,524,Small Groups,Cancer,Gallbladder and biliary tract cancer,Suppressed,861284,0.19,0.33,0.328,0.152
1,524,Small Groups,Cancer,Kidney and ureter cancer,46,861284,0.19,0.33,0.328,0.152
1,524,Small Groups,Cancer,Larynx cancer,11,861284,0.19,0.33,0.328,0.152
1,524,Small Groups,Cancer,Leukaemia,68,861284,0.19,0.33,0.328,0.152
1,524,Small Groups,Cancer,Liver cancer,70,861284,0.19,0.33,0.328,0.152
1,524,Small Groups,Cancer,"Lymphomas, multiple myeloma",106,861284,0.19,0.33,0.328,0.152
1,524,Small Groups,Cancer,Melanoma and other skin cancers,36,861284,0.19,0.33,0.328,0.152
1,524,Small Groups,Cancer,Mouth and oropharynx cancers,31,861284,0.19,0.33,0.328,0.152
1,524,Small Groups,Cancer,Oesophagus cancer,39,861284,0.19,0.33,0.328,0.152
1,524,Small Groups,Cancer,Other Cancer,215,861284,0.19,0.33,0.328,0.152
1,524,Small Groups,Cancer,Ovary cancer,33,861284,0.19,0.33,0.328,0.152
1,524,Small Groups,Cancer,Pancreas cancer,113,861284,0.19,0.33,0.328,0.152
1,524,Small Groups,Cancer,Prostate cancer,80,861284,0.19,0.33,0.328,0.152
1,524,Small Groups,Cancer,Stomach cancer,29,861284,0.19,0.33,0.328,0.152
1,524,Small Groups,Cancer,"Trachea, bronchus, lung cancers",478,861284,0.19,0.33,0.328,0.152
1,524,Small Groups,CMNN,Infectious Diseases,228,861284,0.19,0.33,0.328,0.152
1,524,Small Groups,CMNN,Maternal Conditions,Suppressed,861284,0.19,0.33,0.328,0.152
1,524,Small Groups,CMNN,Nutritional Conditions,21,861284,0.19,0.33,0.328,0.152
1,524,Small Groups,CMNN,Perinatal Conditions,30,861284,0.19,0.33,0.328,0.152
1,524,Small Groups,CMNN,Respiratory Infections,134,861284,0.19,0.33,0.328,0.152
1,524,Small Groups,CMNN,STDs and HIV/AIDS,16,861284,0.19,0.33,0.328,0.152
1,524,Small Groups,CMNN,Tuberculosis,Suppressed,861284,0.19,0.33,0.328,0.152
1,524,Small Groups,Injuries,Other unintentional injuries,306,861284,0.19,0.33,0.328,0.152
1,524,Small Groups,Injuries,Road traffic accidents,166,861284,0.19,0.33,0.328,0.152
1,524,Small Groups,Injuries,Suicide,155,861284,0.19,0.33,0.328,0.152
1,524,Small Groups,Injuries,Violence,64,861284,0.19,0.33,0.328,0.152
1,524,Small Groups,NCDs,Cardiovascular diseases,2236,861284,0.19,0.33,0.328,0.152
1,524,Small Groups,NCDs,Cirrhosis of the liver,118,861284,0.19,0.33,0.328,0.152
1,524,Small Groups,NCDs,Congenital anomalies,25,861284,0.19,0.33,0.328,0.152
1,524,Small Groups,NCDs,Diabetes mellitus and other endocrine disorders,403,861284,0.19,0.33,0.328,0.152
1,524,Small Groups,NCDs,Digestive Diseases,199,861284,0.19,0.33,0.328,0.152
1,524,Small Groups,NCDs,Genitourinary diseases,187,861284,0.19,0.33,0.328,0.152
1,524,Small Groups,NCDs,Neuropsychiatric disorders,1341,861284,0.19,0.33,0.328,0.152
1,524,Small Groups,NCDs,Other NCD,58,861284,0.19,0.33,0.328,0.152
1,524,Small Groups,NCDs,Respiratory diseases,744,861284,0.19,0.33,0.328,0.152
1,525,All-Cause Mortality,All-Cause Mortality,All-Cause Mortality,1129,103177,0.199,0.323,0.327,0.151
1,525,Large Groups,Cancer,Cancer,241,103177,0.199,0.323,0.327,0.151
1,525,Large Groups,CMNN,CMNN,65,103177,0.199,0.323,0.327,0.151
1,525,Large Groups,Injuries,Homicides,10,103177,0.199,0.323,0.327,0.151
1,525,Large Groups,Injuries,Non-violent injuries,48,103177,0.199,0.323,0.327,0.151
1,525,Large Groups,Injuries,Suicides,18,103177,0.199,0.323,0.327,0.151
1,525,Large Groups,NCDs,NCDs,747,103177,0.199,0.323,0.327,0.151
1,525,Small Groups,Cancer,Bladder cancer,Suppressed,103177,0.199,0.323,0.327,0.151
1,525,Small Groups,Cancer,Brain and nervous system cancers,Suppressed,103177,0.199,0.323,0.327,0.151
1,525,Small Groups,Cancer,Breast cancer,14,103177,0.199,0.323,0.327,0.151
1,525,Small Groups,Cancer,Cervix uteri cancer,Suppressed,103177,0.199,0.323,0.327,0.151
1,525,Small Groups,Cancer,Colon and rectum cancers,25,103177,0.199,0.323,0.327,0.151
1,525,Small Groups,Cancer,Corpus uteri cancer,Suppressed,103177,0.199,0.323,0.327,0.151
1,525,Small Groups,Cancer,Gallbladder and biliary tract cancer,Suppressed,103177,0.199,0.323,0.327,0.151
1,525,Small Groups,Cancer,Kidney and ureter cancer,Suppressed,103177,0.199,0.323,0.327,0.151
1,525,Small Groups,Cancer,Larynx cancer,Suppressed,103177,0.199,0.323,0.327,0.151
1,525,Small Groups,Cancer,Leukaemia,Suppressed,103177,0.199,0.323,0.327,0.151
1,525,Small Groups,Cancer,Liver cancer,Suppressed,103177,0.199,0.323,0.327,0.151
1,525,Small Groups,Cancer,"Lymphomas, multiple myeloma",13,103177,0.199,0.323,0.327,0.151
1,525,Small Groups,Cancer,Melanoma and other skin cancers,Suppressed,103177,0.199,0.323,0.327,0.151
